num_exp,problem,algo,fit
[5],Rastrigin,PSO,84.57129265010732
[5],Rastrigin,BB,62.68229963103954
[5],Rastrigin,FIPS,0.0
[5],Rastrigin,DE,160.1483318574832
[5],Rastrigin,JAYA,258.85325674828056
[5],Rastrigin,ABC,5.684341886080802e-14
[5],Rastrigin,CS,118.57126106190816
[5],Rastrigin,FF,0.0
[5],Rastrigin,GWO,0.0
[5],Rastrigin,SCA,0.0
[5],Rastrigin,TLBO,15.919344933810123
[5],Rastrigin,WO,64.69436014962793
[5],Schwefel,PSO,2848.607695636896
[5],Schwefel,BB,3572.872193918285
[5],Schwefel,FIPS,7326.904406449896
[5],Schwefel,DE,5515.20810776409
[5],Schwefel,JAYA,6336.146714707294
[5],Schwefel,ABC,2468.9705934071826
[5],Schwefel,CS,4182.53967079231
[5],Schwefel,FF,9900.27071601226
[5],Schwefel,GWO,8345.179354074984
[5],Schwefel,SCA,7479.885964433007
[5],Schwefel,TLBO,4679.498813191512
[5],Schwefel,WO,3838.674437745636
[5],Rosenbrock,PSO,23.093119629328633
[5],Rosenbrock,BB,81.73578279714923
[5],Rosenbrock,FIPS,28.86709489874656
[5],Rosenbrock,DE,23.59647029688262
[5],Rosenbrock,JAYA,22.713659206328288
[5],Rosenbrock,ABC,27.562283180661026
[5],Rosenbrock,CS,59.900568584053815
[5],Rosenbrock,FF,28.909103396285644
[5],Rosenbrock,GWO,28.790369494386905
[5],Rosenbrock,SCA,26.97572641555026
[5],Rosenbrock,TLBO,23.18087832666126
[5],Rosenbrock,WO,22.253702423584418
[5],Michalewicz,PSO,-23.8818425231433
[5],Michalewicz,BB,-19.657983302974625
[5],Michalewicz,FIPS,-12.277219714435768
[5],Michalewicz,DE,-14.613108028818862
[5],Michalewicz,JAYA,-9.589559959721507
[5],Michalewicz,ABC,-16.157194287380975
[5],Michalewicz,CS,-18.414747378324403
[5],Michalewicz,FF,-7.340066542697238
[5],Michalewicz,GWO,-10.346384493818109
[5],Michalewicz,SCA,-11.233987804561893
[5],Michalewicz,TLBO,-28.700906036031228
[5],Michalewicz,WO,-17.682647907080085
